"No.","Time","Source","Destination","Protocol","Length","Info"
"11840","140.999622","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=32696 Ack=11916002 Win=24285 Len=0"
"11841","140.999625","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11916002 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11842","140.999628","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11917462 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11843","140.999631","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11918922 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11844","140.999634","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11920382 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11845","140.999638","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11921842 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11846","140.999638","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=32696 Ack=11918922 Win=24330 Len=0"
"11847","140.999641","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11923302 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11848","140.999659","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11924762 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11849","140.999662","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11926222 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11850","140.999692","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=32696 Ack=11927682 Win=24310 Len=0"
"11851","140.999777","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11927682 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11852","140.999802","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"11853","140.999806","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=32696 Ack=11930602 Win=24559 Len=0"
"11854","140.999815","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11930602 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11855","140.999820","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11932062 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11856","140.999859","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11933522 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11857","140.999862","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11934982 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11858","140.999865","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11936442 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11859","140.999879","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11937902 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11860","140.999884","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11939362 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11861","140.999898","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11940822 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11862","140.999915","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11942282 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11863","140.999944","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11943742 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11864","140.999947","192.232.16.78","192.167.7.43","TCP","790","443  >  36624 [PSH, ACK] Seq=11945202 Ack=32696 Win=543 Len=736 [TCP segment of a reassembled PDU]"
"11865","140.999969","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"11866","140.999973","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11947398 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11867","141.000004","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11948858 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11868","141.000008","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11950318 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11869","141.000011","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11951778 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11870","141.000015","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11953238 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11871","141.000025","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11954698 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11872","141.000028","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11956158 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11873","141.000055","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11957618 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11874","141.000058","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11959078 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11875","141.000062","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11960538 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11876","141.000066","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"11877","141.000076","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11963458 Ack=32696 Win=543 Len=1460 [TCP segment of a reassembled PDU]"
"11878","141.000082","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data, Application Data, Application Data"
"11879","141.000090","192.232.16.78","192.167.7.43","TLSv1.2","129","Application Data, Application Data, Application Data"
"11880","141.000154","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=32696 Ack=11966453 Win=24347 Len=0"
"11881","141.181198","192.167.7.43","192.167.7.45","UDP","162","8271  >  12345 Len=120"
"11882","141.316013","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=257/257, ttl=64 (no response found!)"
"11883","142.181309","192.167.7.43","192.167.7.45","UDP","162","8272  >  12345 Len=120"
"11884","142.336081","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=258/513, ttl=64 (no response found!)"
"11885","143.181423","192.167.7.43","192.167.7.45","UDP","162","8273  >  12345 Len=120"
"11886","143.224330","192.167.7.43","172.217.1.110","TLSv1.2","768","Application Data"
"11887","143.224587","192.167.7.43","172.217.1.110","TLSv1.2","311","Application Data"
"11888","143.231981","172.217.1.110","192.167.7.43","TCP","60","443  >  50536 [ACK] Seq=76030 Ack=38876 Win=1574 Len=0"
"11889","143.231997","172.217.1.110","192.167.7.43","TCP","60","443  >  50536 [ACK] Seq=76030 Ack=39133 Win=1585 Len=0"
"11890","143.243513","172.217.1.110","192.167.7.43","TLSv1.2","123","Application Data"
"11891","143.243551","172.217.1.110","192.167.7.43","TLSv1.2","85","Application Data"
"11892","143.243556","172.217.1.110","192.167.7.43","TLSv1.2","93","Application Data"
"11893","143.243856","192.167.7.43","172.217.1.110","TCP","54","50536  >  443 [ACK] Seq=39133 Ack=76169 Win=3865 Len=0"
"11894","143.243878","192.167.7.43","172.217.1.110","TLSv1.2","93","Application Data"
"11895","143.256741","172.217.1.110","192.167.7.43","TCP","60","443  >  50536 [ACK] Seq=76169 Ack=39172 Win=1585 Len=0"
"11896","143.360016","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=259/769, ttl=64 (no response found!)"
"11897","144.181596","192.167.7.43","192.167.7.45","UDP","162","8274  >  12345 Len=120"
"11898","144.384028","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=260/1025, ttl=64 (no response found!)"
"11899","145.181712","192.167.7.43","192.167.7.45","UDP","162","8275  >  12345 Len=120"
"11900","145.407986","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=261/1281, ttl=64 (no response found!)"
"11901","146.181793","192.167.7.43","192.167.7.45","UDP","162","8276  >  12345 Len=120"
"11902","146.432037","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=262/1537, ttl=64 (no response found!)"
"11903","147.181980","192.167.7.43","192.167.7.45","UDP","162","8277  >  12345 Len=120"
"11904","147.456031","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=263/1793, ttl=64 (no response found!)"
"11905","147.693023","192.167.7.43","142.250.190.68","TLSv1.2","93","Application Data"
"11906","147.693458","192.167.7.43","142.250.190.68","TLSv1.2","78","Application Data"
"11907","147.693490","192.167.7.43","142.250.190.68","TCP","54","39278  >  443 [FIN, ACK] Seq=142 Ack=79 Win=501 Len=0"
"11908","147.700690","142.250.190.68","192.167.7.43","TCP","60","443  >  39278 [ACK] Seq=79 Ack=142 Win=268 Len=0"
"11909","147.700717","142.250.190.68","192.167.7.43","TCP","60","443  >  39278 [FIN, ACK] Seq=79 Ack=142 Win=268 Len=0"
"11910","147.700727","192.167.7.43","142.250.190.68","TCP","54","39278  >  443 [ACK] Seq=143 Ack=80 Win=501 Len=0"
"11911","147.700801","142.250.190.68","192.167.7.43","TCP","60","443  >  39278 [ACK] Seq=80 Ack=143 Win=268 Len=0"
"11912","148.182196","192.167.7.43","192.167.7.45","UDP","162","8278  >  12345 Len=120"
"11913","148.480033","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=264/2049, ttl=64 (no response found!)"
"11914","149.182349","192.167.7.43","192.167.7.45","UDP","162","8279  >  12345 Len=120"
"11915","149.504033","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=265/2305, ttl=64 (no response found!)"
"11916","149.693845","192.167.7.43","142.250.191.118","TLSv1.2","93","Application Data"
"11917","149.694177","192.167.7.43","142.250.191.118","TLSv1.2","78","Application Data"
"11918","149.694210","192.167.7.43","142.250.191.118","TCP","54","34606  >  443 [FIN, ACK] Seq=142 Ack=79 Win=501 Len=0"
"11919","149.708122","142.250.191.118","192.167.7.43","TCP","60","443  >  34606 [ACK] Seq=79 Ack=142 Win=267 Len=0"
"11920","149.708151","142.250.191.118","192.167.7.43","TCP","60","[TCP Previous segment not captured] 443  >  34606 [ACK] Seq=80 Ack=143 Win=267 Len=0"
"11921","149.708185","142.250.191.118","192.167.7.43","TCP","60","[TCP Out-Of-Order] 443  >  34606 [FIN, ACK] Seq=79 Ack=142 Win=267 Len=0"
"11922","149.708208","192.167.7.43","142.250.191.118","TCP","54","34606  >  443 [ACK] Seq=143 Ack=80 Win=501 Len=0"
"11923","150.182616","192.167.7.43","192.167.7.45","UDP","162","8280  >  12345 Len=120"
"11924","150.528043","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=266/2561, ttl=64 (no response found!)"
"11925","151.071966","192.167.7.43","192.232.16.78","TCP","54","[TCP Keep-Alive] 36624  >  443 [ACK] Seq=32695 Ack=11966453 Win=24568 Len=0"
"11926","151.079846","192.232.16.78","192.167.7.43","TCP","60","[TCP Keep-Alive ACK] 443  >  36624 [ACK] Seq=11966453 Ack=32696 Win=543 Len=0"
"11927","151.182744","192.167.7.43","192.167.7.45","UDP","162","8281  >  12345 Len=120"
"11928","151.552030","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=267/2817, ttl=64 (no response found!)"
"11929","152.183439","192.167.7.43","192.167.7.45","UDP","162","8282  >  12345 Len=120"
"11930","152.580022","192.167.7.43","192.167.7.45","ICMP","98","Echo (ping) request  id=0x35a7, seq=268/3073, ttl=64 (no response found!)"
"11931","153.183580","192.167.7.43","192.167.7.45","UDP","162","8283  >  12345 Len=120"
"11932","153.187805","192.167.7.43","192.232.16.78","TLSv1.2","1854","Application Data"
"11933","153.195866","192.232.16.78","192.167.7.43","TCP","60","443  >  36624 [ACK] Seq=11966453 Ack=34496 Win=557 Len=0"
"11934","153.197069","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"11935","153.197086","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11967913 Win=24568 Len=0"
"11936","153.197115","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11967913 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11937","153.197124","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11969373 Win=24559 Len=0"
"11938","153.197127","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11969373 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11939","153.197133","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11970833 Win=24551 Len=0"
"11940","153.197135","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11970833 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11941","153.197140","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11972293 Win=24542 Len=0"
"11942","153.197142","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11972293 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11943","153.197146","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11973753 Win=24534 Len=0"
"11944","153.197148","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11973753 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11945","153.197153","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11975213 Win=24525 Len=0"
"11946","153.197157","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11975213 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11947","153.197161","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11976673 Win=24517 Len=0"
"11948","153.197164","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11976673 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11949","153.197169","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11978133 Win=24508 Len=0"
"11950","153.197171","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11978133 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11951","153.197176","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11979593 Win=24500 Len=0"
"11952","153.197178","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11979593 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11953","153.197183","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11981053 Win=24491 Len=0"
"11954","153.197186","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11981053 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11955","153.197191","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11982513 Win=24483 Len=0"
"11956","153.197193","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11982513 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11957","153.197198","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11983973 Win=24474 Len=0"
"11958","153.197201","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"11959","153.197205","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11985433 Win=24466 Len=0"
"11960","153.197208","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11985433 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11961","153.197211","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11986893 Win=24457 Len=0"
"11962","153.197213","192.232.16.78","192.167.7.43","TCP","1270","443  >  36624 [PSH, ACK] Seq=11986893 Ack=34496 Win=557 Len=1216 [TCP segment of a reassembled PDU]"
"11963","153.197247","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11988109 Win=24449 Len=0"
"11964","153.197266","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11988109 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11965","153.197273","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=11989569 Win=24440 Len=0"
"11966","153.197275","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11989569 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11967","153.197282","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11991029 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11968","153.197287","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11992489 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11969","153.197292","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11993949 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11970","153.197298","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11995409 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11971","153.197303","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11996869 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11972","153.197308","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=11998329 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11973","153.197315","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"11974","153.197321","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12001249 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11975","153.197327","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12002709 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11976","153.197445","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=12004169 Win=24355 Len=0"
"11977","153.197549","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12004169 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11978","153.197557","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12005629 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11979","153.197562","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12007089 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11980","153.197566","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12008549 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11981","153.197570","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12010009 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11982","153.197574","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12011469 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11983","153.197584","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12012929 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11984","153.197588","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12014389 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11985","153.197592","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"11986","153.197595","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12017309 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11987","153.197599","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12018769 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11988","153.197604","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12020229 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11989","153.197608","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12021689 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11990","153.197611","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12023149 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11991","153.197616","192.232.16.78","192.167.7.43","TCP","418","443  >  36624 [PSH, ACK] Seq=12024609 Ack=34496 Win=557 Len=364 [TCP segment of a reassembled PDU]"
"11992","153.197619","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12024973 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11993","153.197623","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12026433 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11994","153.197627","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12027893 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11995","153.197630","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12029353 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11996","153.197633","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12030813 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11997","153.197637","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"11998","153.197641","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12033733 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"11999","153.197645","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12035193 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12000","153.197655","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12036653 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12001","153.197659","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12038113 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12002","153.197662","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12039573 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12003","153.197666","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12041033 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12004","153.197670","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12042493 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12005","153.197674","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12043953 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12006","153.197678","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12045413 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12007","153.197681","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12046873 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12008","153.197686","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"12009","153.197690","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12049793 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12010","153.197694","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12051253 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12011","153.197698","192.232.16.78","192.167.7.43","TLSv1.2","718","Application Data, Application Data"
"12012","153.197809","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=12053377 Win=24058 Len=0"
"12013","153.219654","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data, Application Data"
"12014","153.219677","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12054837 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12015","153.219693","192.167.7.43","192.232.16.78","TCP","54","36624  >  443 [ACK] Seq=34496 Ack=12056297 Win=24559 Len=0"
"12016","153.219713","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12056297 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12017","153.219720","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12057757 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12018","153.219725","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12059217 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12019","153.219738","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12060677 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12020","153.219743","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12062137 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12021","153.219748","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12063597 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12022","153.219757","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12065057 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12023","153.219763","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12066517 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12024","153.219768","192.232.16.78","192.167.7.43","TCP","1514","443  >  36624 [ACK] Seq=12067977 Ack=34496 Win=557 Len=1460 [TCP segment of a reassembled PDU]"
"12025","153.219774","192.232.16.78","192.167.7.43","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
